56,0.467000,-3.986799,0.003474,0.012629,-1.081440,0.731518,0.148273
57,0.475000,-3.984001,0.008063,0.015537,-1.081438,0.731515,0.148274
58,0.483000,-3.989968,-0.003031,0.006890,-1.081440,0.731516,0.148288
59,0.492000,-3.988734,-0.001744,0.006532,-1.081444,0.731509,0.148286
60,0.500000,-3.989737,-0.002866,0.006475,-1.081451,0.731516,0.148281
61,0.508000,-3.980035,0.010655,0.001755,-1.081445,0.731522,0.148277
62,0.517000,-3.983725,0.005351,0.004196,-1.081453,0.731523,0.148273
63,0.525000,-3.986744,-0.007620,0.005338,-1.081454,0.731523,0.148289
64,0.533000,-3.990961,-0.009556,0.023897,-1.081451,0.731526,0.148271
65,0.542000,-3.990842,-0.006276,0.018417,-1.081452,0.731525,0.148263
66,0.550000,-3.993137,-0.007831,0.017148,-1.081445,0.731520,0.148274
67,0.558000,-3.989836,0.000781,0.020758,-1.081438,0.731515,0.148287
68,0.567000,-3.990408,-0.009729,0.020912,-1.081438,0.731514,0.148292
69,0.575000,-3.992069,-0.011490,0.018984,-1.081437,0.731514,0.148297
70,0.583000,-3.991573,-0.005691,0.019555,-1.081435,0.731514,0.148299
71,0.592000,-3.988820,-0.001875,0.012678,-1.081439,0.731518,0.148303
72,0.600000,-3.990722,-0.007164,0.010427,-1.081446,0.731523,0.148300
73,0.608000,-3.988153,0.002630,0.015732,-1.081442,0.731522,0.148296
74,0.617000,-3.989063,-0.006260,0.013355,-1.081449,0.731524,0.148288
75,0.625000,-3.987094,-0.008208,0.005749,-1.081456,0.731529,0.148291
76,0.633000,-3.985663,-0.001169,0.019433,-1.081453,0.731527,0.148284
77,0.642000,-3.986928,-0.003000,0.013761,-1.081449,0.731522,0.148284
78,0.650000,-3.990027,0.001904,0.011490,-1.081445,0.731524,0.148293
79,0.658000,-3.991329,-0.013776,0.010315,-1.081436,0.731516,0.148306
80,0.667000,-3.990526,-0.006040,0.019799,-1.081437,0.731517,0.148291
81,0.675000,-3.992594,-0.013667,0.010105,-1.081438,0.731516,0.148300
82,0.683000,-3.993140,-0.007278,0.014517,-1.081437,0.731512,0.148302
83,0.692000,-3.988657,-0.008843,0.014657,-1.081434,0.731514,0.148303
84,0.700000,-3.993554,-0.005310,0.016884,-1.081445,0.731523,0.148289
85,0.708000,-3.993063,-0.012249,0.008119,-1.081440,0.731517,0.148304
86,0.717000,-3.993960,-0.012023,0.019947,-1.081444,0.731520,0.148287
87,0.725000,-3.988472,-0.003474,0.012503,-1.081455,0.731523,0.148278
88,0.733000,-3.993814,-0.005023,0.013859,-1.081456,0.731524,0.148273
89,0.742000,-3.992074,-0.005310,0.016085,-1.081450,0.731526,0.148269
90,0.750000,-3.994101,-0.008436,0.020797,-1.081447,0.731522,0.148269
91,0.758000,-3.991174,-0.006151,0.011494,-1.081442,0.731519,0.148278
92,0.767000,-3.989552,0.003271,0.013320,-1.081444,0.731519,0.148272
93,0.775000,-3.991056,-0.006218,0.006547,-1.081441,0.731513,0.148277
94,0.783000,-3.991659,-0.008526,0.012021,-1.081444,0.731513,0.148272
95,0.792000,-3.987096,0.002439,0.006875,-1.081442,0.731518,0.148272
96,0.800000,-3.989250,0.003102,0.005007,-1.081450,0.731526,0.148277
97,0.808000,-3.988935,-0.008052,0.012475,-1.081450,0.731523,0.148269
98,0.817000,-3.995975,0.007575,0.024274,-1.081453,0.731524,0.148258
99,0.825000,-3.994234,-0.007374,0.024878,-1.081451,0.731525,0.148264
100,0.833000,-3.992078,-0.008784,0.024410,-1.081449,0.731528,0.148255
101,0.842000,-3.989346,0.001136,0.022201,-1.081452,0.731528,0.148255
102,0.850000,-3.996464,-0.010546,0.014897,-1.081451,0.731526,0.148273
103,0.858000,-3.991530,-0.000841,0.017448,-1.081441,0.731521,0.148273
104,0.867000,-3.991903,0.004641,0.016868,-1.081436,0.731520,0.148274
105,0.875000,-3.991268,0.006370,0.020246,-1.081441,0.731518,0.148272
106,0.883000,-3.990735,-0.002498,0.011656,-1.081439,0.731515,0.148276
107,0.892000,-3.991345,-0.004123,0.009500,-1.081441,0.731520,0.148274
108,0.900000,-3.990693,-0.003259,0.012432,-1.081441,0.731519,0.148275
109,0.908000,-3.993880,-0.003533,0.011904,-1.081449,0.731521,0.148281
110,0.917000,-3.989298,-0.006374,0.013902,-1.081451,0.731524,0.148275
111,0.925000,-3.989422,-0.019272,0.011240,-1.081449,0.731532,0.148261
112,0.933000,-3.992186,-0.020306,0.014242,-1.081461,0.731536,0.148261
113,0.942000,-3.993945,-0.011098,0.015183,-1.081451,0.731526,0.148267
114,0.950000,-3.991338,-0.006606,0.014118,-1.081450,0.731528,0.148262
115,0.958000,-3.994054,-0.010363,0.016886,-1.081449,0.731524,0.148262
116,0.967000,-3.991300,-0.001796,0.012964,-1.081433,0.731515,0.148284
117,0.975000,-3.990964,-0.005827,0.018865,-1.081437,0.731520,0.148274
118,0.983000,-3.991247,-0.009375,0.010502,-1.081438,0.731514,0.148283
119,0.992000,-3.985512,-0.004153,0.004152,-1.081435,0.731519,0.148278
120,1.000000,-3.989963,-0.013362,0.016968,-1.081438,0.731526,0.148275
121,1.008000,-3.991919,-0.012206,0.017796,-1.081447,0.731525,0.148272
122,1.017000,-3.990176,-0.009544,0.011330,-1.081450,0.731520,0.148271
123,1.025000,-3.990550,-0.014008,0.005077,-1.081457,0.731526,0.148261
124,1.033000,-3.991024,-0.005235,0.007708,-1.081461,0.731527,0.148265
125,1.042000,-3.991001,-0.010348,0.019493,-1.081455,0.731532,0.148258
126,1.050000,-3.989406,-0.003880,0.023897,-1.081453,0.731528,0.148255
127,1.058000,-3.993777,0.001536,0.022997,-1.081450,0.731519,0.148264
128,1.067000,-3.986248,-0.005776,0.008439,-1.081442,0.731520,0.148271
129,1.075000,-3.994005,-0.002557,0.010044,-1.081444,0.731520,0.148276
130,1.083000,-3.991222,0.014193,0.014995,-1.081438,0.731514,0.148281
131,1.092000,-3.988871,-0.001985,0.010186,-1.081437,0.731519,0.148278
132,1.100000,-3.994621,-0.009797,0.018719,-1.081443,0.731523,0.148273
133,1.108000,-3.989982,-0.005969,0.015909,-1.081445,0.731523,0.148266
134,1.117000,-3.990763,0.000951,0.014945,-1.081450,0.731526,0.148264
135,1.125000,-3.992299,-0.005492,0.030594,-1.081451,0.731525,0.148256
136,1.133000,-3.988745,-0.012682,0.026224,-1.081447,0.731523,0.148257
137,1.142000,-3.995619,-0.005000,0.018574,-1.081450,0.731521,0.148259
138,1.150000,-3.990267,-0.001491,0.025040,-1.081448,0.731525,0.148257
139,1.158000,-3.993536,-0.008934,0.022300,-1.081451,0.731528,0.148255
140,1.167000,-3.991522,-0.008670,0.013168,-1.081443,0.731519,0.148267
141,1.175000,-3.989600,-0.001181,0.010520,-1.081439,0.731517,0.148279
142,1.183000,-3.994757,0.001657,0.013655,-1.081442,0.731522,0.148273
143,1.192000,-3.989606,0.005438,0.013489,-1.081440,0.731518,0.148272
144,1.200000,-3.984991,-0.007036,0.009212,-1.081441,0.731523,0.148270
145,1.208000,-3.988964,-0.006114,0.012257,-1.081448,0.731520,0.148274
146,1.217000,-3.989135,0.000514,0.008914,-1.081457,0.731522,0.148269
147,1.225000,-3.993367,-0.015396,0.010783,-1.081464,0.731527,0.148255
148,1.233000,-3.990555,-0.009131,0.020346,-1.081460,0.731529,0.148254
149,1.242000,-3.989145,-0.006319,0.022926,-1.081453,0.731528,0.148250
150,1.250000,-3.997226,-0.018887,0.026757,-1.081449,0.731524,0.148262
151,1.258000,-3.992266,-0.006828,0.017400,-1.081439,0.731519,0.148278
152,1.267000,-3.995078,-0.015216,0.009647,-1.081439,0.731516,0.148276
153,1.275000,-3.993396,-0.003792,0.016486,-1.081440,0.731516,0.148265
154,1.283000,-3.992947,-0.014198,0.007594,-1.081439,0.731515,0.148280
155,1.292000,-3.992602,-0.004510,0.015207,-1.081440,0.731517,0.148279
156,1.300000,-3.991309,-0.003526,0.012058,-1.081450,0.731525,0.148270
157,1.308000,-3.990579,0.001520,0.011847,-1.081455,0.731528,0.148259
158,1.317000,-3.994759,-0.002882,0.023853,-1.081455,0.731527,0.148256
159,1.325000,-3.990928,-0.004371,0.018708,-1.081459,0.731528,0.148251
160,1.333000,-3.994891,-0.024080,0.014181,-1.081460,0.731527,0.148258
161,1.342000,-3.992596,0.000130,0.024216,-1.081460,0.731528,0.148248
162,1.350000,-3.995893,-0.004296,0.020632,-1.081459,0.731526,0.148250
163,1.358000,-3.992167,-0.003582,0.020324,-1.081445,0.731519,0.148260
164,1.367000,-3.989623,-0.003455,0.022455,-1.081442,0.731523,0.148254
165,1.375000,-3.993418,-0.000891,0.017334,-1.081446,0.731523,0.148259
166,1.383000,-3.993169,-0.010467,0.010866,-1.081440,0.731521,0.148275
167,1.392000,-3.994525,-0.014584,0.020176,-1.081437,0.731516,0.148278
168,1.400000,-3.991537,-0.003298,0.014593,-1.081446,0.731519,0.148275
169,1.408000,-3.991154,-0.007044,0.022387,-1.081448,0.731516,0.148266
170,1.417000,-3.992355,-0.019275,0.020902,-1.081451,0.731524,0.148264
171,1.425000,-3.991566,-0.020657,0.014874,-1.081457,0.731527,0.148265
172,1.433000,-3.990090,-0.012584,0.017020,-1.081452,0.731525,0.148267
173,1.442000,-3.990766,-0.018283,0.019014,-1.081448,0.731524,0.148261
174,1.450000,-3.991832,-0.004671,0.017965,-1.081456,0.731526,0.148252
175,1.458000,-3.986977,0.006358,0.019160,-1.081451,0.731525,0.148257
176,1.467000,-3.995557,-0.001843,0.017249,-1.081445,0.731520,0.148275
177,1.475000,-3.988232,0.000697,0.016711,-1.081439,0.731519,0.148268
178,1.483000,-3.989942,-0.007388,0.002106,-1.081449,0.731527,0.148275
179,1.492000,-4.000203,-0.045840,-0.020112,-1.081443,0.731535,0.148303
180,1.500000,-3.995776,-0.166829,-0.014444,-1.081280,0.731495,0.148345
181,1.508000,-4.022398,-0.354422,0.087690,-1.080812,0.731413,0.148283
182,1.517000,-4.046087,-0.396573,0.146868,-1.080369,0.731376,0.148265
183,1.525000,-4.043401,-0.229913,0.149095,-1.079837,0.731366,0.148268
184,1.533000,-4.035634,-0.072549,0.124878,-1.079230,0.731343,0.148323
185,1.542000,-4.030762,-0.028517,0.151306,-1.078625,0.731325,0.148314
186,1.550000,-4.020463,-0.122459,0.187598,-1.077972,0.731253,0.148323
187,1.558000,-3.995203,-0.217031,0.192930,-1.077338,0.731196,0.148346
188,1.567000,-4.027410,-0.233827,0.202605,-1.076691,0.731126,0.148404
189,1.575000,-4.034325,-0.182494,0.172531,-1.076162,0.731097,0.148457
190,1.583000,-4.050987,-0.169059,0.145953,-1.075605,0.731075,0.148499
191,1.592000,-4.083852,-0.333460,0.136577,-1.075087,0.731036,0.148500
192,1.600000,-4.070964,-0.350741,0.160498,-1.074524,0.730988,0.148467
193,1.608000,-4.036590,-0.264064,0.102052,-1.074048,0.730940,0.148496
194,1.617000,-4.014641,-0.140007,0.062275,-1.073565,0.730925,0.148523
195,1.625000,-4.022693,-0.081969,0.031626,-1.073102,0.730895,0.148626
196,1.633000,-4.033930,-0.100636,0.059523,-1.072576,0.730853,0.148650
197,1.642000,-4.037851,-0.133228,0.091470,-1.072109,0.730815,0.148698
198,1.650000,-4.040094,-0.149381,0.072569,-1.071608,0.730778,0.148717
199,1.658000,-4.031926,-0.102576,0.021908,-1.071190,0.730753,0.148746
200,1.667000,-4.034065,-0.130473,0.024754,-1.070740,0.730716,0.148758
201,1.675000,-4.051709,-0.153166,0.121721,-1.070263,0.730677,0.148723
202,1.683000,-4.073954,-0.240319,0.222358,-1.069866,0.730651,0.148643
203,1.692000,-4.051136,-0.299356,0.169137,-1.069335,0.730565,0.148693
204,1.700000,-4.055224,-0.286480,0.118397,-1.068770,0.730502,0.148746
205,1.708000,-4.075454,-0.282580,0.124845,-1.068172,0.730453,0.148767
206,1.717000,-4.105099,-0.329553,0.140418,-1.067586,0.730429,0.148815
207,1.725000,-4.103169,-0.253205,0.219421,-1.066988,0.730434,0.148778
208,1.733000,-4.085557,-0.193209,0.207428,-1.066317,0.730379,0.148824
209,1.742000,-4.120018,-0.151302,0.232993,-1.065565,0.730344,0.148845
210,1.750000,-4.117721,-0.223930,0.222564,-1.064662,0.730282,0.148885
211,1.758000,-4.085580,-0.279053,0.196290,-1.063599,0.730174,0.148950
212,1.767000,-4.120522,-0.271340,0.187854,-1.062649,0.730119,0.149006
213,1.775000,-4.080083,-0.394618,0.070652,-1.061439,0.729925,0.149094
214,1.783000,-4.048286,-0.367718,0.010043,-1.060325,0.729826,0.149047
215,1.792000,-4.063750,-0.267367,0.081510,-1.059266,0.729731,0.149082
216,1.800000,-4.093666,-0.248871,0.168850,-1.058001,0.729625,0.149140
217,1.808000,-4.113194,-0.312016,0.228264,-1.056763,0.729532,0.149190
218,1.817000,-4.113783,-0.255015,0.222693,-1.055391,0.729431,0.149201
219,1.825000,-4.117228,-0.405028,0.212566,-1.053971,0.729276,0.149243
220,1.833000,-4.091063,-0.399938,0.200997,-1.052527,0.729137,0.149288
221,1.842000,-4.107892,-0.373146,0.193200,-1.050960,0.729001,0.149352
222,1.850000,-4.114714,-0.341070,0.183239,-1.049398,0.728885,0.149385
223,1.858000,-4.170440,-0.329365,0.249292,-1.047764,0.728789,0.149316
224,1.867000,-4.117333,-0.299713,0.242222,-1.045928,0.728616,0.149383
225,1.875000,-4.148981,-0.347065,0.278781,-1.044152,0.728463,0.149418
226,1.883000,-4.158146,-0.328410,0.283472,-1.042370,0.728364,0.149319
227,1.892000,-4.166981,-0.275506,0.282104,-1.040517,0.728195,0.149333
228,1.900000,-4.112639,-0.337834,0.187227,-1.038564,0.727925,0.149408
229,1.908000,-4.137294,-0.409863,0.247016,-1.036580,0.727738,0.149362
230,1.917000,-4.144309,-0.446622,0.331996,-1.034520,0.727538,0.149341
231,1.925000,-4.117888,-0.351786,0.333576,-1.032401,0.727322,0.149293
232,1.933000,-4.151043,-0.406634,0.300536,-1.030178,0.727062,0.149349
233,1.942000,-4.116416,-0.355863,0.303666,-1.028046,0.726875,0.149232
234,1.950000,-4.152114,-0.424480,0.330950,-1.025741,0.726607,0.149344
235,1.958000,-4.173011,-0.525459,0.352373,-1.023465,0.726396,0.149284
236,1.967000,-4.164984,-0.410731,0.391874,-1.021258,0.726304,0.149268
237,1.975000,-4.158310,-0.438112,0.377183,-1.018849,0.726105,0.149296
238,1.983000,-4.172087,-0.435383,0.328535,-1.016446,0.725951,0.149350
239,1.992000,-4.186882,-0.380780,0.288184,-1.014002,0.725786,0.149493
240,2.000000,-4.154140,-0.472624,0.244333,-1.011510,0.725657,0.149520
241,2.008000,-4.221868,-0.438231,0.246063,-1.009049,0.725531,0.149550
242,2.017000,-4.224695,-0.370418,0.215193,-1.006611,0.725414,0.149605
243,2.025000,-4.227950,-0.413680,0.218673,-1.004137,0.725317,0.149723
244,2.033000,-4.250835,-0.472878,0.119714,-1.001525,0.725161,0.149840
245,2.042000,-4.273033,-0.408248,0.106224,-0.999035,0.725109,0.149900
246,2.050000,-4.270216,-0.403207,0.161154,-0.996508,0.725039,0.149807
247,2.058000,-4.309432,-0.334830,0.087854,-0.993875,0.724827,0.149957
248,2.067000,-4.327696,-0.297219,0.045510,-0.991307,0.724696,0.149975
249,2.075000,-4.316324,-0.348877,0.073653,-0.988652,0.724549,0.149989
250,2.083000,-4.368347,-0.421045,0.000682,-0.986076,0.724358,0.150097
251,2.092000,-4.412477,-0.472663,0.023298,-0.983471,0.724268,0.150150
252,2.100000,-4.365000,-0.353924,-0.114376,-0.980815,0.724120,0.150295
253,2.108000,-4.393262,-0.318556,-0.027345,-0.978261,0.724033,0.150229
254,2.117000,-4.406232,-0.405398,-0.144705,-0.975626,0.723847,0.150400
255,2.125000,-4.405712,-0.398975,-0.097774,-0.973024,0.723713,0.150438
256,2.133000,-4.528177,-0.473131,-0.165972,-0.970366,0.723490,0.150582
257,2.142000,-4.510623,-0.415950,-0.179321,-0.967776,0.723358,0.150713
258,2.150000,-4.411686,-0.349135,-0.139085,-0.965150,0.723249,0.150627
259,2.158000,-4.481977,-0.469664,-0.132682,-0.962570,0.723055,0.150761
260,2.167000,-4.484506,-0.526185,-0.237024,-0.959907,0.722890,0.150962
261,2.175000,-4.476219,-0.473281,-0.233159,-0.957299,0.722632,0.150931
262,2.183000,-4.495533,-0.429600,-0.212363,-0.954682,0.722421,0.150935
263,2.192000,-4.458873,-0.410152,-0.080317,-0.952051,0.722312,0.150829
264,2.200000,-4.420521,-0.420048,-0.290859,-0.949387,0.721977,0.151057
265,2.208000,-4.505867,-0.477387,-0.153037,-0.946669,0.721731,0.151014
266,2.217000,-4.424414,-0.234805,-0.178716,-0.944059,0.721510,0.150913
267,2.225000,-4.417436,-0.315005,-0.100106,-0.941388,0.721233,0.150958
268,2.233000,-4.485439,-0.406196,-0.115537,-0.938682,0.720912,0.151000
269,2.242000,-4.438857,-0.183467,-0.103844,-0.936092,0.720636,0.150984
270,2.250000,-4.480602,-0.229891,0.017540,-0.933407,0.720380,0.150936
271,2.258000,-4.492966,-0.274566,0.003959,-0.930741,0.720154,0.151002
272,2.267000,-4.452147,-0.308514,-0.098983,-0.928038,0.719849,0.151154
273,2.275000,-4.498970,-0.331492,-0.094110,-0.925383,0.719574,0.151211
274,2.283000,-4.524345,-0.298789,0.040628,-0.922676,0.719486,0.151187
275,2.292000,-4.520039,-0.325177,-0.003079,-0.919948,0.719261,0.151319
276,2.300000,-4.529077,-0.379757,-0.027803,-0.917249,0.719022,0.151363
277,2.308000,-4.542244,-0.378285,-0.093392,-0.914523,0.718756,0.151372
278,2.317000,-4.541904,-0.308696,-0.018658,-0.911798,0.718607,0.151437
279,2.325000,-4.542869,-0.290148,-0.036100,-0.908973,0.718424,0.151454
280,2.333000,-4.554637,-0.296857,-0.051232,-0.906269,0.718149,0.151577
281,2.342000,-4.571596,-0.289991,-0.052930,-0.903592,0.717893,0.151603
282,2.350000,-4.593289,-0.327849,0.010498,-0.900821,0.717713,0.151474
283,2.358000,-4.621128,-0.387287,-0.035377,-0.898015,0.717404,0.151536
284,2.367000,-4.599974,-0.324845,-0.054702,-0.895209,0.717161,0.151514
285,2.375000,-4.578656,-0.335508,0.018083,-0.892367,0.716877,0.151487
286,2.383000,-4.590647,-0.386720,-0.027992,-0.889583,0.716578,0.151515
287,2.392000,-4.548630,-0.355439,-0.062283,-0.886693,0.716291,0.151492
288,2.400000,-4.600966,-0.390316,0.006470,-0.883796,0.715990,0.151518
289,2.408000,-4.568985,-0.327324,-0.023267,-0.880922,0.715770,0.151520
290,2.417000,-4.585217,-0.389652,0.037588,-0.877984,0.715481,0.151487
291,2.425000,-4.578120,-0.372064,-0.050098,-0.875052,0.715188,0.151629
292,2.433000,-4.562821,-0.425134,-0.070571,-0.872099,0.714949,0.151577
293,2.442000,-4.557427,-0.254198,-0.000032,-0.869126,0.714687,0.151649
294,2.450000,-4.510010,-0.186595,-0.072695,-0.866170,0.714467,0.151568
295,2.458000,-4.535789,-0.329205,-0.069157,-0.863123,0.714204,0.151695
296,2.467000,-4.537501,-0.189629,-0.032622,-0.860208,0.713917,0.151623
297,2.475000,-4.512191,-0.233142,-0.083096,-0.857283,0.713546,0.151587
298,2.483000,-4.519832,-0.353427,-0.097305,-0.854133,0.713272,0.151677
299,2.492000,-4.515394,-0.301853,-0.066720,-0.851198,0.712977,0.151687
300,2.500000,-4.532270,-0.218523,-0.012824,-0.848177,0.712732,0.151736
301,2.508000,-4.510391,-0.255458,-0.006773,-0.845196,0.712514,0.151746
302,2.517000,-4.508283,-0.327657,-0.076074,-0.842199,0.712206,0.151863
303,2.525000,-4.553260,-0.249743,0.055098,-0.839308,0.711965,0.151879
304,2.533000,-4.505910,-0.349095,-0.023241,-0.836283,0.711615,0.151897
305,2.542000,-4.535617,-0.319780,-0.100095,-0.833215,0.711335,0.152081
306,2.550000,-4.546187,-0.240912,-0.026242,-0.830257,0.711072,0.152118
307,2.558000,-4.518288,-0.225172,0.023267,-0.827233,0.710787,0.152154
308,2.567000,-4.523424,-0.235857,0.017037,-0.824280,0.710561,0.152145
309,2.575000,-4.507327,-0.244732,0.042219,-0.821239,0.710263,0.152197
310,2.583000,-4.542588,-0.196863,0.038981,-0.818301,0.710035,0.152170
311,2.592000,-4.524529,-0.342575,0.060144,-0.815209,0.709724,0.152193
312,2.600000,-4.570363,-0.276911,0.047211,-0.812213,0.709399,0.152259
313,2.608000,-4.544853,-0.225874,0.043771,-0.809213,0.709161,0.152354
314,2.617000,-4.566110,-0.198817,-0.005418,-0.806230,0.708902,0.152425
315,2.625000,-4.571756,-0.186190,-0.010403,-0.803334,0.708708,0.152494
316,2.633000,-4.539877,-0.263610,-0.036983,-0.800276,0.708382,0.152645
317,2.642000,-4.599805,-0.274753,0.016617,-0.797416,0.708110,0.152677
318,2.650000,-4.561595,-0.303188,0.005070,-0.794409,0.707838,0.152641
319,2.658000,-4.602847,-0.232034,0.039874,-0.791414,0.707536,0.152742
320,2.667000,-4.595162,-0.220479,-0.003186,-0.788491,0.707280,0.152817
321,2.675000,-4.617076,-0.324843,0.089150,-0.785488,0.707010,0.152851
322,2.683000,-4.628257,-0.171880,0.053129,-0.782650,0.706766,0.152878
323,2.692000,-4.601855,-0.252762,0.041311,-0.779635,0.706456,0.153015
324,2.700000,-4.657945,-0.311932,0.026816,-0.776737,0.706187,0.153057
325,2.708000,-4.630310,-0.249182,0.069983,-0.773766,0.705970,0.152925
326,2.717000,-4.688457,-0.202771,0.059637,-0.770821,0.705700,0.153032
327,2.725000,-4.658294,-0.334378,0.042892,-0.767867,0.705496,0.153044
328,2.733000,-4.655129,-0.231715,0.021586,-0.764912,0.705249,0.153009
329,2.742000,-4.658573,-0.261665,0.019791,-0.761981,0.705096,0.153008
330,2.750000,-4.665211,-0.259665,-0.003134,-0.758963,0.704836,0.153102
331,2.758000,-4.670444,-0.296382,-0.028588,-0.755900,0.704551,0.152980
332,2.767000,-4.657377,-0.180981,-0.016922,-0.752833,0.704355,0.152853
333,2.775000,-4.610762,-0.205673,-0.059239,-0.749711,0.704076,0.152778
334,2.783000,-4.666644,-0.200943,0.020094,-0.746630,0.703855,0.152699
335,2.792000,-4.625677,-0.076568,-0.016041,-0.743529,0.703577,0.152586
336,2.800000,-4.630061,-0.153648,-0.019344,-0.740508,0.703341,0.152660
337,2.808000,-4.616689,-0.191955,0.024957,-0.737417,0.703032,0.152727
338,2.817000,-4.663513,-0.140057,0.024436,-0.734528,0.702779,0.152792
339,2.825000,-4.639190,-0.082161,-0.028992,-0.731586,0.702478,0.153018
340,2.833000,-4.681775,-0.213990,-0.005374,-0.728648,0.702256,0.153296
341,2.842000,-4.670027,-0.192855,0.004492,-0.725732,0.701983,0.153400
342,2.850000,-4.671234,-0.087786,-0.119313,-0.722828,0.701756,0.153583
343,2.858000,-4.672309,-0.102720,-0.055714,-0.719959,0.701522,0.153677
344,2.867000,-4.680737,-0.158254,0.010195,-0.717081,0.701234,0.153854
345,2.875000,-4.701086,-0.143535,0.064519,-0.714240,0.700929,0.153764
346,2.883000,-4.679542,0.002736,-0.009149,-0.711420,0.700634,0.153875
347,2.892000,-4.721608,-0.073221,0.017262,-0.708576,0.700321,0.153724
348,2.900000,-4.732488,-0.084413,0.060732,-0.705735,0.700057,0.153825
