0,0.000000,0.001243,0.002534,-0.027480,0.999618,-1.576486,-0.910240,0.144725
1,0.008000,0.001323,0.002403,-0.027484,0.999619,-1.576501,-0.910258,0.144695
2,0.017000,0.001327,0.002543,-0.027477,0.999618,-1.576491,-0.910246,0.144714
3,0.025000,0.001265,0.002646,-0.027467,0.999618,-1.576481,-0.910247,0.144735
4,0.033000,0.001282,0.002754,-0.027500,0.999617,-1.576486,-0.910251,0.144740
5,0.042000,0.001305,0.002399,-0.027507,0.999618,-1.576495,-0.910250,0.144693
6,0.050000,0.001319,0.002464,-0.027581,0.999616,-1.576483,-0.910245,0.144710
7,0.058000,0.001170,0.002504,-0.027482,0.999619,-1.576488,-0.910262,0.144702
8,0.067000,0.001194,0.002407,-0.027468,0.999619,-1.576476,-0.910257,0.144721
9,0.075000,0.001322,0.002434,-0.027541,0.999617,-1.576488,-0.910259,0.144710
10,0.083000,0.001306,0.002365,-0.027546,0.999617,-1.576487,-0.910265,0.144703
11,0.092000,0.001352,0.002595,-0.027515,0.999617,-1.576486,-0.910253,0.144720
12,0.100000,0.001281,0.002647,-0.027490,0.999618,-1.576483,-0.910255,0.144723
13,0.108000,0.001324,0.002535,-0.027497,0.999618,-1.576491,-0.910256,0.144708
14,0.117000,0.001294,0.002448,-0.027512,0.999618,-1.576490,-0.910257,0.144702
15,0.125000,0.001314,0.002351,-0.027544,0.999617,-1.576482,-0.910259,0.144704
16,0.133000,0.001409,0.002384,-0.027610,0.999615,-1.576493,-0.910244,0.144703
17,0.142000,0.001210,0.002610,-0.027503,0.999618,-1.576497,-0.910254,0.144706
18,0.150000,0.001091,0.002498,-0.027427,0.999620,-1.576494,-0.910266,0.144698
19,0.158000,0.001232,0.002486,-0.027495,0.999618,-1.576490,-0.910268,0.144712
20,0.167000,0.001227,0.002415,-0.027433,0.999620,-1.576481,-0.910260,0.144733
21,0.175000,0.001215,0.002426,-0.027452,0.999619,-1.576481,-0.910258,0.144724
22,0.183000,0.001240,0.002352,-0.027464,0.999619,-1.576501,-0.910257,0.144682
23,0.192000,0.001371,0.002554,-0.027615,0.999614,-1.576501,-0.910253,0.144690
