0,0.000000,-0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000
1,0.008000,0.000153,-0.000188,-0.026333,0.999653,-1.133931,0.762955,0.147178
2,0.017000,0.000134,-0.000206,-0.026379,0.999652,-1.133937,0.762965,0.147173
3,0.025000,0.000228,-0.000240,-0.026393,0.999652,-1.133937,0.762973,0.147177
4,0.033000,0.000213,-0.000252,-0.026405,0.999651,-1.133933,0.762974,0.147173
5,0.042000,0.000240,-0.000132,-0.026444,0.999650,-1.133937,0.762975,0.147187
6,0.050000,0.000171,-0.000105,-0.026373,0.999652,-1.133939,0.762965,0.147168
7,0.058000,0.000201,-0.000345,-0.026401,0.999651,-1.133934,0.762972,0.147166
8,0.067000,0.000254,-0.000247,-0.026415,0.999651,-1.133939,0.762973,0.147175
9,0.075000,0.000328,-0.000263,-0.026454,0.999650,-1.133932,0.762972,0.147173
10,0.083000,0.000233,-0.000222,-0.026422,0.999651,-1.133936,0.762977,0.147180
11,0.092000,0.000235,-0.000161,-0.026429,0.999651,-1.133939,0.762975,0.147177
12,0.100000,0.000176,-0.000260,-0.026415,0.999651,-1.133932,0.762967,0.147172
13,0.108000,0.000177,-0.000299,-0.026436,0.999650,-1.133932,0.762977,0.147165
14,0.117000,0.000209,-0.000314,-0.026416,0.999651,-1.133933,0.762967,0.147165
15,0.125000,0.000172,-0.000246,-0.026391,0.999652,-1.133939,0.762969,0.147168
16,0.133000,0.000171,-0.000209,-0.026396,0.999652,-1.133929,0.762967,0.147172
17,0.142000,0.000177,-0.000279,-0.026396,0.999652,-1.133931,0.762971,0.147170
18,0.150000,0.000252,-0.000325,-0.026442,0.999650,-1.133941,0.762978,0.147162
19,0.158000,0.000206,-0.000234,-0.026439,0.999650,-1.133944,0.762971,0.147159
20,0.167000,0.000156,-0.000321,-0.026411,0.999651,-1.133934,0.762971,0.147166
21,0.175000,0.000252,-0.000242,-0.026444,0.999650,-1.133938,0.762974,0.147177
22,0.183000,0.000168,-0.000319,-0.026400,0.999651,-1.133940,0.762965,0.147155
23,0.192000,0.000222,-0.000277,-0.026441,0.999650,-1.133934,0.762975,0.147173
24,0.200000,0.000162,-0.000372,-0.026331,0.999653,-1.133944,0.762958,0.147146
25,0.208000,0.000163,-0.000355,-0.026414,0.999651,-1.133941,0.762966,0.147149
26,0.217000,0.000034,-0.000319,-0.026357,0.999653,-1.133944,0.762958,0.147144
27,0.225000,0.000219,-0.000325,-0.026433,0.999650,-1.133930,0.762969,0.147168
28,0.233000,0.000301,-0.000250,-0.026456,0.999650,-1.133933,0.762975,0.147171
29,0.242000,0.000240,-0.000303,-0.026423,0.999651,-1.133930,0.762967,0.147180
30,0.250000,0.000240,-0.000240,-0.026426,0.999651,-1.133933,0.762966,0.147177
31,0.258000,0.000161,-0.000378,-0.026416,0.999651,-1.133929,0.762966,0.147173
32,0.267000,0.000181,-0.000246,-0.026427,0.999651,-1.133929,0.762968,0.147182
33,0.275000,0.000199,-0.000373,-0.026474,0.999649,-1.133934,0.762971,0.147155
34,0.283000,0.000248,-0.000330,-0.026434,0.999650,-1.133943,0.762970,0.147151
35,0.292000,0.000219,-0.000235,-0.026438,0.999650,-1.133936,0.762967,0.147176
36,0.300000,0.000155,-0.000292,-0.026388,0.999652,-1.133925,0.762959,0.147168
37,0.308000,0.000272,-0.000374,-0.026474,0.999649,-1.133921,0.762970,0.147189
38,0.317000,0.000248,-0.000450,-0.026411,0.999651,-1.133933,0.762963,0.147152
39,0.325000,0.000217,-0.000358,-0.026381,0.999652,-1.133933,0.762963,0.147170
40,0.333000,0.000163,-0.000374,-0.026435,0.999650,-1.133930,0.762965,0.147183
