0,0.000000,-0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000
1,0.008000,-0.014367,0.001292,0.999393,0.031719,0.780316,1.875683,0.175953
2,0.017000,-0.014302,0.001318,0.999396,0.031649,0.780304,1.875703,0.175938
3,0.025000,-0.014402,0.001428,0.999395,0.031630,0.780311,1.875695,0.175943
4,0.033000,-0.014170,0.001448,0.999398,0.031641,0.780308,1.875704,0.175911
5,0.042000,-0.014242,0.001301,0.999398,0.031623,0.780315,1.875705,0.175936
6,0.050000,-0.014011,0.001017,0.999400,0.031651,0.780284,1.875746,0.175908
7,0.058000,-0.014278,0.001291,0.999396,0.031642,0.780306,1.875704,0.175932
8,0.067000,-0.012864,0.001158,0.999425,0.031348,0.780227,1.875818,0.175780
9,0.075000,-0.014160,0.001161,0.999399,0.031618,0.780290,1.875715,0.175915
10,0.083000,-0.014285,0.001268,0.999396,0.031664,0.780307,1.875702,0.175935
11,0.092000,-0.014297,0.001350,0.999397,0.031612,0.780300,1.875698,0.175937
12,0.100000,-0.014329,0.001252,0.999397,0.031619,0.780308,1.875697,0.175947
13,0.108000,-0.014365,0.001392,0.999394,0.031676,0.780306,1.875692,0.175954
14,0.117000,-0.012818,0.001172,0.999426,0.031333,0.780224,1.875819,0.175781
15,0.125000,-0.014231,0.001245,0.999398,0.031611,0.780288,1.875710,0.175931
16,0.133000,-0.014358,0.001405,0.999395,0.031654,0.780299,1.875700,0.175951
17,0.142000,-0.014294,0.001304,0.999397,0.031619,0.780297,1.875695,0.175913
18,0.150000,-0.014384,0.001300,0.999394,0.031676,0.780304,1.875702,0.175944
19,0.158000,-0.014524,0.001393,0.999391,0.031688,0.780311,1.875689,0.175972
20,0.167000,-0.014258,0.001278,0.999395,0.031682,0.780306,1.875694,0.175944
21,0.175000,-0.014280,0.001257,0.999396,0.031661,0.780297,1.875697,0.175923
22,0.183000,-0.014428,0.001378,0.999394,0.031645,0.780306,1.875693,0.175949
23,0.192000,-0.014277,0.001315,0.999397,0.031614,0.780306,1.875700,0.175932
24,0.200000,-0.014263,0.001236,0.999396,0.031654,0.780304,1.875696,0.175942
25,0.208000,-0.014180,0.001502,0.999398,0.031628,0.780307,1.875699,0.175930
26,0.217000,-0.014273,0.001283,0.999396,0.031673,0.780302,1.875690,0.175929
27,0.225000,-0.014381,0.001381,0.999396,0.031619,0.780310,1.875698,0.175947
28,0.233000,-0.014371,0.001338,0.999395,0.031644,0.780309,1.875695,0.175958
29,0.242000,-0.014395,0.001249,0.999394,0.031654,0.780305,1.875696,0.175947
30,0.250000,-0.014324,0.001293,0.999396,0.031636,0.780306,1.875699,0.175935
31,0.258000,-0.014497,0.001457,0.999393,0.031629,0.780308,1.875694,0.175957
32,0.267000,-0.014414,0.001345,0.999395,0.031610,0.780303,1.875690,0.175957
33,0.275000,-0.014418,0.001351,0.999395,0.031634,0.780297,1.875701,0.175949
34,0.283000,-0.014243,0.001285,0.999395,0.031700,0.780307,1.875698,0.175950
35,0.292000,-0.014305,0.001251,0.999396,0.031653,0.780305,1.875695,0.175937
36,0.300000,-0.014383,0.001359,0.999395,0.031626,0.780308,1.875697,0.175949
37,0.308000,-0.014383,0.001377,0.999395,0.031628,0.780305,1.875698,0.175939
38,0.317000,-0.014349,0.001349,0.999395,0.031641,0.780304,1.875696,0.175939
39,0.325000,-0.014245,0.001335,0.999398,0.031606,0.780305,1.875701,0.175929
40,0.333000,-0.014330,0.001367,0.999395,0.031652,0.780313,1.875701,0.175956
41,0.342000,-0.014263,0.001317,0.999395,0.031688,0.780309,1.875693,0.175947
42,0.350000,-0.014340,0.001271,0.999395,0.031651,0.780301,1.875694,0.175936
43,0.358000,-0.014385,0.001342,0.999396,0.031608,0.780299,1.875698,0.175931
