0,0.000000,-0.002438,-0.002328,-0.027767,0.999609,-0.886711,1.929199,0.154822
1,0.008000,-0.002567,-0.002429,-0.027766,0.999608,-0.886713,1.929178,0.154827
2,0.017000,-0.002525,-0.002414,-0.027782,0.999608,-0.886739,1.929184,0.154800
3,0.025000,-0.002404,-0.002605,-0.027889,0.999605,-0.886755,1.929189,0.154767
4,0.033000,-0.002646,-0.002546,-0.027750,0.999608,-0.886753,1.929171,0.154770
5,0.042000,-0.002571,-0.002322,-0.027810,0.999607,-0.886716,1.929182,0.154828
6,0.050000,-0.002491,-0.002345,-0.027830,0.999607,-0.886715,1.929180,0.154838
7,0.058000,-0.002695,-0.002443,-0.027676,0.999610,-0.886760,1.929163,0.154800
8,0.067000,-0.002412,-0.002509,-0.027821,0.999607,-0.886750,1.929179,0.154789
9,0.075000,-0.002521,-0.002516,-0.027841,0.999606,-0.886751,1.929186,0.154778
10,0.083000,-0.002635,-0.002499,-0.027810,0.999607,-0.886755,1.929180,0.154785
11,0.092000,-0.002555,-0.002518,-0.027864,0.999605,-0.886716,1.929185,0.154820
12,0.100000,-0.002452,-0.002500,-0.027871,0.999605,-0.886721,1.929190,0.154824
13,0.108000,-0.002453,-0.002442,-0.027879,0.999605,-0.886745,1.929190,0.154800
14,0.117000,-0.002476,-0.002461,-0.027848,0.999606,-0.886760,1.929196,0.154779
15,0.125000,-0.002578,-0.002499,-0.027819,0.999607,-0.886746,1.929184,0.154785
16,0.133000,-0.002536,-0.002563,-0.027854,0.999605,-0.886728,1.929186,0.154805
17,0.142000,-0.002565,-0.002361,-0.027738,0.999609,-0.886714,1.929180,0.154826
18,0.150000,-0.002447,-0.002398,-0.027848,0.999606,-0.886729,1.929189,0.154808
19,0.158000,-0.002477,-0.002530,-0.027850,0.999606,-0.886750,1.929187,0.154783
20,0.167000,-0.002560,-0.002515,-0.027805,0.999607,-0.886758,1.929191,0.154781
21,0.175000,-0.002501,-0.002557,-0.027830,0.999606,-0.886732,1.929184,0.154801
22,0.183000,-0.002523,-0.002347,-0.027852,0.999606,-0.886710,1.929183,0.154839
23,0.192000,-0.002563,-0.002433,-0.027817,0.999607,-0.886723,1.929169,0.154824
24,0.200000,-0.002526,-0.002592,-0.027830,0.999606,-0.886771,1.929187,0.154770
25,0.208000,-0.002524,-0.002583,-0.027854,0.999605,-0.886764,1.929177,0.154777
26,0.217000,-0.002398,-0.002545,-0.027839,0.999606,-0.886728,1.929193,0.154812
27,0.225000,-0.002555,-0.002328,-0.027833,0.999607,-0.886729,1.929184,0.154830
28,0.233000,-0.002543,-0.002427,-0.027811,0.999607,-0.886738,1.929184,0.154816
29,0.242000,-0.002581,-0.002486,-0.027785,0.999608,-0.886765,1.929179,0.154791
30,0.250000,-0.002477,-0.002526,-0.027803,0.999607,-0.886757,1.929180,0.154787
31,0.258000,-0.002646,-0.002448,-0.027763,0.999608,-0.886740,1.929175,0.154798
32,0.267000,-0.002709,-0.002381,-0.027789,0.999607,-0.886736,1.929178,0.154808
33,0.275000,-0.002729,-0.002533,-0.027737,0.999608,-0.886743,1.929167,0.154790
34,0.283000,-0.002715,-0.002556,-0.027734,0.999608,-0.886773,1.929172,0.154775
35,0.292000,-0.002448,-0.002467,-0.027828,0.999607,-0.886775,1.929188,0.154793
36,0.300000,-0.002670,-0.002552,-0.027737,0.999608,-0.886765,1.929173,0.154774
37,0.308000,-0.002509,-0.002436,-0.027843,0.999606,-0.886735,1.929186,0.154809
38,0.317000,-0.002575,-0.002378,-0.027768,0.999608,-0.886729,1.929192,0.154815
39,0.325000,-0.002422,-0.002587,-0.027865,0.999605,-0.886747,1.929196,0.154794
40,0.333000,-0.002421,-0.002603,-0.027836,0.999606,-0.886757,1.929172,0.154781
41,0.342000,-0.002521,-0.002429,-0.027738,0.999609,-0.886760,1.929185,0.154805
42,0.350000,-0.002638,-0.002545,-0.027700,0.999610,-0.886755,1.929164,0.154800
43,0.358000,-0.002437,-0.002313,-0.027830,0.999607,-0.886720,1.929183,0.154843
44,0.367000,-0.002577,-0.002386,-0.027790,0.999608,-0.886735,1.929178,0.154821
45,0.375000,-0.002693,-0.002612,-0.027731,0.999608,-0.886764,1.929162,0.154772
46,0.383000,-0.002484,-0.002551,-0.027808,0.999607,-0.886773,1.929181,0.154780
47,0.392000,-0.002551,-0.002460,-0.027792,0.999608,-0.886749,1.929182,0.154813
48,0.400000,-0.002640,-0.002297,-0.027794,0.999608,-0.886731,1.929183,0.154838
49,0.408000,-0.002499,-0.002423,-0.027824,0.999607,-0.886718,1.929173,0.154830
50,0.417000,-0.002541,-0.002504,-0.027771,0.999608,-0.886757,1.929170,0.154788
51,0.425000,-0.002512,-0.002584,-0.027823,0.999606,-0.886762,1.929181,0.154778
52,0.433000,-0.002522,-0.002535,-0.027859,0.999605,-0.886740,1.929174,0.154802
53,0.442000,-0.002659,-0.002475,-0.027775,0.999608,-0.886736,1.929170,0.154808
54,0.450000,-0.002498,-0.002411,-0.027837,0.999606,-0.886725,1.929176,0.154825
55,0.458000,-0.002548,-0.002586,-0.027803,0.999607,-0.886741,1.929175,0.154796
56,0.467000,-0.002584,-0.002563,-0.027721,0.999609,-0.886773,1.929171,0.154767
57,0.475000,-0.002521,-0.002527,-0.027795,0.999607,-0.886738,1.929176,0.154806
